Activity ID,Activity Date,Activity Name,Activity Type,City,Country,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
9371825904,"Jul 2, 2023, 1:41:44 AM",Morning Run,Run,Tokyo,Japan,Sumida River,819,2.22,,,false,Left inner knee feeling some tension,,activities/9371825904.gpx,,,819.0,788.0,2226.8798828125,3.956005811691280,2.8259897232055700,5.561099529266360,4.461099624633790,7.300000190734860,11.199999809265100,9.049933433532720,0.049396466463804200,,,,,,,,,192.62261962890600,,,,,,,,,2.0,,,,,0.0,3.0,0.0,,1.0,2239.60009765625,1688259584.0,1.0,28.65999984741210,31.350000381469700,21.68000030517580,0.6600000262260440,1008.1799926757800,2.440000057220460,4.5,55.0,0.0,1688239744.0,1688292096.0,0.375,,,0.6200000047683720,5.0,0.20000000298023200,26793.1796875,7.0,,,,,0.0,2.7190229892730700,0.0,,,,2098.0,media/E1C324AE-457A-4B87-8A1D-E3BDDEC670F9.jpg|media/6C81110C-39A0-4315-AED4-BB9D1E4487A3.jpg
9380301542,"Jul 3, 2023, 11:21:15 AM",Night Run,Run,Tokyo,Japan,Harujuku with 080Tokyo,2711,4.37,,,false,,,activities/9380301542.gpx,,,2711.0,1499.0,4371.8701171875,14.029980659484900,2.9165244102478000,36.838443756103500,40.838443756103500,24.799999237060500,43.5,49.701499938964800,-0.09149402379989620,,,,,,,,,383.8691101074220,,,,,,,,,3.0,,,,,0.0,12.0,0.0,,1.0,4463.2001953125,1688381952.0,3.0,25.899999618530300,28.670000076293900,22.469999313354500,0.8100000023841860,1004.719970703130,2.4200000762939500,5.340000152587890,162.0,0.0,1688326144.0,1688378496.0,0.5,,,0.46000000834465000,5.0,0.7799999713897710,21022.880859375,0.0,,,,,0.0,1.6126410961151100,0.0,,,,3958.0,media/FDF5A3EC-5412-4822-8DB0-B2FF8CAF22F0.jpg|media/139613DC-6BD0-4D79-A5A6-9467C87BE6FB.jpg|media/61DFD6BC-2BFB-45F2-8C5B-771A5FBD491E.jpg
9408904902,"Jul 7, 2023, 2:02:50 PM",Night run,Run,Tokyo,Japan,Sumida River,1300,3.51,,,false,,,activities/9408904902.gpx,,,1300.0,1214.0,3517.590087890630,4.027978420257570,2.8975207805633500,8.052631378173830,8.652631759643560,8.100000381469730,16.5,23.102319717407200,-0.017057131975889200,,,,,,,,,304.1744689941410,,,,,,,,,3.0,,,,,0.0,10.0,0.0,,1.0,3536.60009765625,1688738432.0,3.0,25.6200008392334,28.290000915527300,22.299999237060500,0.8199999928474430,1009.3800048828100,5.570000171661380,10.779999732971200,184.0,0.0,1688671872.0,1688723968.0,0.625,,,0.0,1.0,0.9900000095367430,22318.91015625,0.0,,,,,0.0,2.705838441848760,0.0,,,,3314.0,
9417063457,"Jul 9, 2023, 6:56:03 AM",Evening run,Run,Tokyo,Japan,Sumida River and Arakawa River,8526,20.07,,,false,,,activities/9417063457.gpx,,,8526.0,8390.0,20077.669921875,4.719995021820070,2.393047571182250,87.50041198730470,88.10040283203130,-0.800000011920929,17.5,49.99812316894530,-0.002988394582644110,,,,,,,,,1754.68408203125,,,,,,,,,7.0,,,,,0.0,268.0,0.0,,1.0,20401.5,1688882432.0,3.0,30.920000076293900,35.75,24.920000076293900,0.699999988079071,1004.6900024414100,5.829999923706060,11.699999809265100,210.0,0.0,1688844800.0,1688896768.0,0.75,,,0.4399999976158140,5.0,0.8999999761581420,25396.630859375,4.0,,,,,0.0,2.3548755645752000,7.5,,,,19342.0,media/2E84BC62-713F-4DF3-9BBB-065F7F48D2E4.jpg|media/F4CBA56E-836A-4FF1-8A93-3CCB1589B791.jpg|media/AA957C31-0E31-4409-8B12-FCC2DC49FD9E.jpg
9423923407,"Jul 10, 2023, 12:04:37 PM",Night Run,Run,Tokyo,Japan,,674,1.85,,,false,,,activities/9423923407.gpx,,,674.0,653.0,1856.68994140625,5.830004692077640,2.843322992324830,0.0,-0.10000000149011600,8.199999809265140,10.800000190734900,15.69996166229250,0.00538592878729105,,,,,,,,,160.67079162597700,,,,,,,,,3.0,,,,,0.0,5.0,0.0,,1.0,1868.0999755859400,1688990464.0,2.0,28.770000457763700,32.54999923706060,23.780000686645500,0.7400000095367430,1006.469970703130,3.0799999237060500,7.960000038146970,248.0,0.0,1688931200.0,1688983168.0,0.875,,,0.3700000047683720,5.0,0.4099999964237210,23906.4296875,0.0,,,,,0.0,2.754732847213750,0.0,,,,1768.0,
9443617150,"Jul 13, 2023, 1:02:37 PM",Interval Run,Run,Tokyo,Japan,,1340,4.44,,,false,,,activities/9443617150.gpx,,,1340.0,1320.0,4446.919921875,6.960000038146970,3.3688788414001500,0.0,0.10000000149011600,8.199999809265140,9.300000190734860,2.115666151046750,-0.002248747507110240,,,,,,,,,382.5876159667970,,,,,,,,,10.0,,,,,0.0,80.0,0.0,,1.0,4448.2998046875,1689253248.0,3.0,27.270000457763700,30.170000076293900,22.43000030517580,0.75,1007.8200073242200,1.440000057220460,3.9100000858306900,332.0,0.0,1689190528.0,1689242240.0,0.875,,,0.3799999952316280,5.0,0.9300000071525570,16101.5,0.0,,,,,0.0,3.318596839904790,0.0,,,,3524.0,
9462747296,"Jul 16, 2023, 1:08:21 PM",Night Run,Run,Tokyo,Japan,,5127,14.00,,,false,,,activities/9462747296.gpx,,,5127.0,5077.0,14007.830078125,9.255078315734860,2.7590763568878200,55.402469635009800,55.802467346191400,9.800000190734860,35.599998474121100,36.85515594482420,-0.0028555458411574400,,,,,,,,,1215.99267578125,,,,,,,,,7.0,,,,,0.0,162.0,0.0,,1.0,14138.2001953125,1689512448.0,1.0,27.459999084472700,30.969999313354500,23.600000381469700,0.7900000214576720,1011.7000122070300,2.4000000953674300,4.230000019073490,178.0,0.0,1689449856.0,1689501440.0,0.0,,,0.0,1.0,0.20999999344348900,25091.330078125,0.0,,,,,0.0,2.7321689128875700,0.0,,,,11978.0,
9467227174,"Jul 17, 2023, 9:27:15 AM",Evening Run,Run,Tokyo,Japan,,5237,5.75,,,false,,,activities/9467227174.gpx,,,5237.0,2044.0,5750.43017578125,4.315997123718260,2.813322067260740,37.19630432128910,45.59630584716800,11.100000381469700,34.79999923706060,20.970178604126000,-0.1460760235786440,,,,,,,,,503.22186279296900,,,,,,,,,6.0,,,,,0.0,53.0,0.0,,1.0,5850.89990234375,1689584384.0,1.0,33.08000183105470,37.040000915527300,23.010000228881800,0.5600000023841860,1012.3400268554700,3.450000047683720,7.389999866485600,159.0,0.0,1689536256.0,1689587840.0,0.0,,,0.0,1.0,0.11999999731779100,27186.990234375,0.0,,,,,0.0,1.0980390310287500,0.0,,,,5902.0,media/827F6809-8410-4EA1-9FC8-D903E03BF397.jpg|media/139FEC58-F308-4D98-8425-2A6590E5693F.jpg
9497257536,"Jul 22, 2023, 3:37:10 AM",Afternoon Run,Run,Tokyo,Japan,,1043,2.53,,,false,Tight and mentally not fit,,activities/9497257536.gpx,,,1043.0,755.0,2535.64990234375,7.849999904632570,3.3584766387939500,10.463393211364700,10.663393020629900,6.099999904632570,13.800000190734900,41.353485107421900,-0.007887524552643300,,,,,,,,,220.23106384277300,,,,,,,,,4.0,,,,,0.0,8.0,0.0,,1.0,2560.60009765625,1689994752.0,2.0,30.93000030517580,33.369998931884800,20.68000030517580,0.5400000214576720,1017.3200073242200,2.5,5.679999828338620,72.0,0.0,1689968512.0,1690019584.0,0.125,,,0.0,1.0,0.47999998927116400,28963.66015625,7.0,,,,,0.0,2.431112051010130,0.0,,,,1914.0,
9505119805,"Jul 23, 2023, 8:33:22 AM",Evening Run,Run,Tokyo,Japan,,6102,16.08,,,false,Wanted to do 25km but DNF. Legs accumulated acid. Felt too heavy and sore to continue. Also didn’t wear glasses. Bit disappointing considering it is half way of the training program.,,activities/9505119805.gpx,,,6102.0,5796.0,16083.099609375,6.273999214172360,2.7748618125915500,69.92377471923830,75.0237808227539,-2.9000000953674300,14.699999809265100,43.760684967041000,-0.03171030431985860,,,,,,,,,1408.2969970703100,,,,,,,,,8.0,,,,,0.0,249.0,0.0,,1.0,16374.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.635709524154660,0.0,,,,14888.0,media/889F8E2D-7A66-483D-BC23-1BA3F75717CE.jpg|media/80C8E339-57F5-43A7-874F-74B611E80B46.jpg|media/22EA6A36-5B9C-4E2C-A6A8-4C72036D978A.jpg
